modality,vocal_channel,emotion,intensity,statement,repetition,actor,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_14_mean,mfcc_14_std,mfcc_15_mean,mfcc_15_std,mfcc_16_mean,mfcc_16_std,mfcc_17_mean,mfcc_17_std,mfcc_18_mean,mfcc_18_std,mfcc_19_mean,mfcc_19_std,mfcc_20_mean,mfcc_20_std,mfcc_21_mean,mfcc_21_std,mfcc_22_mean,mfcc_22_std,mfcc_23_mean,mfcc_23_std,mfcc_24_mean,mfcc_24_std,mfcc_25_mean,mfcc_25_std,mfcc_26_mean,mfcc_26_std,mfcc_27_mean,mfcc_27_std,mfcc_28_mean,mfcc_28_std,mfcc_29_mean,mfcc_29_std,mfcc_30_mean,mfcc_30_std,mfcc_31_mean,mfcc_31_std,mfcc_32_mean,mfcc_32_std,mfcc_33_mean,mfcc_33_std,mfcc_34_mean,mfcc_34_std,mfcc_35_mean,mfcc_35_std,mfcc_36_mean,mfcc_36_std,mfcc_37_mean,mfcc_37_std,mfcc_38_mean,mfcc_38_std,mfcc_39_mean,mfcc_39_std,mfcc_40_mean,mfcc_40_std,mel_spectogram_mean,mel_spectogram_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,zero_crossing_rate_mean,zero_crossing_rate_std,rms_mean,rms_std,pitch_mean,pitch_std,file_path,emotion_label,intensity_label,statement_label,gender
3,1,3,2,1,2,13,-569.4323,174.30138,76.60447,69.64848,-7.522757,27.926788,11.827302,20.077969,-4.3395824,23.941154,9.696519,20.198217,-2.843865,18.032158,-5.316527,15.802123,-10.664307,15.382293,-1.426863,9.91214,-8.058596,13.766356,-4.5796313,12.225253,0.7261338,8.892546,-5.4100885,9.366404,-6.6322246,10.016665,0.6875902,8.6006155,-5.339392,8.5212345,-5.3952746,9.335998,-1.8574594,6.6440926,-3.062763,7.214004,-6.703498,8.595499,-3.211545,7.026599,-0.708849,6.187076,-0.7537024,6.6822805,-4.101215,7.4846435,-2.0174186,7.7155757,-2.1385353,6.706601,-1.1979759,7.037764,-4.0861077,7.5728893,-2.0560696,6.9371843,-0.67871463,5.4452367,0.04399407,6.7322297,-0.46999002,7.3405266,1.7242417,9.111346,1.9147068,8.853788,2.6577365,9.167859,1.780849,9.116857,2.0172124,8.026526,1.1493547,7.733371,2.3719087,6.309928,0.067214176,0.6837364,5778.734065958498,3727.684700199837,5296.896259079467,1979.589024153997,11281.481139053254,7218.4915612015875,0.061348638590976334,0.05378537365507979,0.011359615,0.015414849,532.4110081971342,688.553720079212,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_13/03-01-03-02-01-02-13.wav,happy,strong,kids_talking,male
3,1,4,1,1,1,13,-749.798,153.11127,85.68237,81.0754,18.154589,23.689056,20.902193,23.959614,6.0137353,18.469551,16.219364,14.479657,1.4390076,15.539949,5.1146383,10.824884,-2.0210915,12.700924,-0.49855775,13.831605,0.57206,9.719283,1.3450211,9.390824,3.3552494,7.0299587,0.92868763,7.4774904,-0.8219217,8.611815,4.571337,7.569651,0.47772425,7.014901,0.082833365,7.2431884,4.391135,5.791186,-0.38200894,6.900336,-2.0263128,7.362041,0.18948981,5.1421833,1.1051457,5.0878844,0.43910855,4.299107,-1.1640195,5.0955477,-0.3399877,5.307125,-2.3731184,6.3286676,-0.31293434,4.3356395,-1.0341887,4.9789143,-0.9904521,4.767179,-0.54007256,4.142129,0.29881534,4.0556297,0.104880854,4.234354,-0.5355281,3.9288194,0.39259028,3.2349827,0.09710773,3.340401,-0.5560298,4.1136436,0.055973314,3.3871531,-0.3364231,3.4092877,-0.29508778,3.3959992,0.002070604,0.019890675,6161.37016663386,3935.388878096011,5674.8411948703215,2212.789660797297,12011.61380597015,8154.453866428831,0.05838240438432836,0.05832136918681346,0.0019545674,0.0026515382,857.1960260322278,831.095134789649,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_13/03-01-04-01-01-01-13.wav,sad,normal,kids_talking,male
3,1,5,1,2,2,13,-588.8746,156.26173,64.093506,80.263245,-6.4012866,26.923943,9.289889,19.787966,2.3853908,17.15653,6.9573,17.662518,-5.1069283,17.560753,-1.7820326,14.361781,-5.0046024,11.124507,-6.4533944,12.104553,-10.386215,14.242628,-2.8425946,8.820325,0.079176456,6.686851,-5.939608,10.634427,-2.6251066,7.7393103,3.0718575,6.982548,-2.7070558,7.737849,-3.3910396,7.5818434,1.3027502,5.44951,-2.9083943,8.078996,-5.1896267,8.617756,-1.5104963,5.6437707,-0.17534564,5.146525,-1.9990244,4.922291,-2.4173012,5.4398108,-0.6593664,4.64865,-2.7707667,5.631614,-0.7117775,4.8222075,-2.4370215,5.8880844,-3.9111514,6.795387,-1.4248157,4.010278,-1.3855317,4.3989115,-2.8750374,5.8863506,-2.8334146,5.018229,-1.5517439,4.5629783,-1.6436307,5.195759,-2.9129822,5.1140766,-0.69249463,3.0944593,-1.9343289,4.509552,-1.6649168,4.9307237,0.04113294,0.54332286,6685.710495782963,4000.7790115423463,5501.168058311405,2256.0405930566194,12724.856606012658,7678.497780672409,0.06691925435126582,0.06960885176237365,0.008502838,0.012483161,508.2949643020182,680.3234548199424,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_13/03-01-05-01-02-02-13.wav,angry,normal,dogs_sitting,male
3,1,4,2,2,1,13,-714.13586,152.09506,75.87796,82.86712,16.055277,23.477913,15.854089,21.73517,2.0022964,19.82177,13.926706,16.915686,-0.50350124,15.1436825,3.19211,10.696188,-3.321444,12.931655,-0.5808214,12.350185,-2.1059637,10.539399,-1.4665114,11.551457,2.7013857,7.3992844,0.21452639,8.134703,-0.61165076,7.8743443,5.9870195,7.1703815,0.34670034,7.4956136,-1.1204599,8.15867,3.0300817,4.4128566,-1.6118348,7.732752,-2.0504453,8.063428,-0.021831594,6.0759616,1.4611344,4.704747,0.13613234,5.3558793,-2.8449862,7.665652,-0.8116392,6.1257443,-1.4329573,5.4373956,0.016078228,4.354395,-1.5026172,5.6025524,-0.732814,5.0783496,0.6210975,3.6155598,-0.38100567,4.6388636,-0.90352446,5.0653186,0.24461186,3.6161892,0.4809321,3.8041058,0.023543177,3.7060833,-0.07864791,3.5910363,0.24804316,3.3740704,-0.17436033,3.6082127,-0.8754754,4.16275,0.0035251046,0.039704874,6467.152713525129,4003.240546560221,5690.02316559364,2142.71738802743,12298.447174922601,8019.938632235003,0.05978346313854489,0.06973723852865386,0.002530877,0.0035734253,884.2762678276874,848.9870491755885,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_13/03-01-04-02-02-01-13.wav,sad,strong,dogs_sitting,male
3,1,4,2,2,2,13,-756.87146,160.65009,74.832565,70.507126,17.293522,24.887867,23.745298,25.454504,8.652236,16.48358,18.880535,15.914118,1.4567176,14.126974,6.5103035,9.626143,-1.4267963,14.022564,2.004037,9.265604,-0.055397213,9.927551,0.32810706,9.630792,1.568725,9.115323,1.3586651,5.688609,-1.4997553,7.474053,4.7068806,7.2804403,-0.40828592,6.5592365,-0.35816875,6.6400924,2.2666976,4.795418,-1.8858166,6.9821863,-2.2230046,7.525899,0.29922602,5.7176046,1.4126296,5.110731,0.46676868,4.5524287,-3.2641287,7.178629,-1.1931314,5.5318155,-2.4379835,5.768517,-1.0882605,4.212965,-2.023662,4.809687,-0.9290407,5.4396915,-0.7134086,4.487869,-0.9558941,3.7547834,-1.3439931,4.4459667,-0.325775,4.809824,0.2640474,4.1830606,0.41351122,3.3642845,-0.072783716,4.8048387,1.5176889,3.3273773,-0.12361753,4.0405164,-0.42208546,4.3680863,0.0019719729,0.019612445,6493.8999032860565,3769.825178050246,5917.884920702543,1875.1081704430007,12735.984219269103,7684.651728594769,0.05785565043604651,0.05799590266822633,0.0019057938,0.0026311204,777.9244321332297,809.1176123657623,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_13/03-01-04-02-02-02-13.wav,sad,strong,dogs_sitting,male
3,1,5,1,1,1,13,-650.2244,175.0177,74.1937,80.343544,-1.7698959,24.280699,11.045038,18.522303,4.6238513,19.796352,10.025936,15.602374,-5.593804,20.07157,2.2735736,12.459918,-3.1318994,12.273399,-2.3598351,11.864318,-7.227308,14.108981,-0.98042804,8.354164,0.098118216,7.6936007,-3.4740787,9.660624,-0.18953726,7.212861,5.8062363,7.86007,-3.3949795,8.833084,0.21071976,5.077544,3.126108,5.8023305,-3.1151147,9.411076,-2.559898,7.588068,-2.226398,6.171336,0.053287588,6.6071672,0.26531622,5.4510927,-1.3009368,6.2431536,-0.14711438,4.793254,-1.2362609,4.7104044,0.09849038,4.699345,-1.8721797,6.571787,-1.6770478,4.9974213,-0.63178366,4.4690914,-0.83421886,6.062853,-0.6047164,4.36467,-0.15183161,4.4584956,-0.5914901,3.837136,-0.1922093,3.6431346,-0.3984181,3.335564,0.087756984,3.6517165,-1.2602136,4.5459213,-0.36113456,4.101811,0.014886316,0.15819947,6620.5105383583295,3976.357386405586,5612.701354566173,2132.7093040440213,12668.7306501548,7734.596905312664,0.059032144930340556,0.0481386323846679,0.0050841426,0.007439753,698.0392759258574,752.247973777526,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_13/03-01-05-01-01-01-13.wav,angry,normal,kids_talking,male
3,1,4,1,2,1,13,-750.39105,153.49812,80.87668,84.97331,14.441536,21.865555,15.772464,22.210758,5.003344,14.385575,15.426698,16.709105,0.746029,14.555228,2.757376,10.034418,-4.0426865,11.661264,-0.61874855,10.751881,0.13711624,8.601556,-0.071326666,9.593645,1.7220999,8.351757,-0.46526825,7.3756027,-0.79549706,8.310901,3.943419,6.6655097,-0.76231015,6.9311376,-0.4861016,7.34193,3.0327995,4.431746,-1.8766838,7.1145983,-1.9714097,7.965125,-0.223627,5.3242793,1.422684,4.721561,0.1488132,4.787835,-1.1591599,5.958116,-0.71223336,5.328478,-2.4825711,6.0127044,0.1199565,3.7709122,-1.6966232,4.9818916,-1.1013287,4.5798025,0.4600951,3.679155,0.1708806,3.5391817,-0.5860223,4.9264402,-0.017845578,3.5079987,0.98552644,3.09337,0.36259642,3.9223938,0.074550144,3.370144,-0.01908036,3.5345228,-0.042004045,3.2594573,0.029293474,3.2319493,0.0018073075,0.019582376,6715.3776396321055,4279.151193111215,5669.38471656941,2145.507038540683,12466.065208978329,8380.946464261675,0.056114551083591334,0.06749786177284876,0.0018197102,0.0025150378,644.8724527058675,705.4881789123642,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_13/03-01-04-01-02-01-13.wav,sad,normal,dogs_sitting,male
3,1,4,1,1,2,13,-759.3959,156.98041,86.951866,77.61887,13.116575,26.73042,19.226503,21.689821,5.129732,18.817507,16.907377,17.216944,1.2714875,14.319579,1.5714417,10.336962,-6.140475,11.786662,-1.6146399,10.75818,0.038569532,9.426091,0.527018,8.597935,2.2385457,7.5753736,-1.3852029,7.679721,-2.9858186,8.023745,5.871692,7.333534,0.9056606,8.371946,-0.39190784,6.7248783,2.2826986,5.440838,-1.2514791,7.831607,-2.4667127,7.1362004,-0.5538257,4.986817,1.7096432,5.5274124,-0.63150835,4.8794146,-1.9683886,4.821344,0.023559295,5.6953816,-2.1872401,6.9979486,-1.2682258,4.4448557,-1.4142891,5.1522217,-0.72087383,4.6014047,-0.8865669,4.550608,0.7114108,4.640552,0.15346989,5.154615,-0.7419667,4.325659,0.61782396,3.6022305,0.15439057,3.4406946,-0.32320118,3.931054,0.77978957,4.2291574,-1.3378638,4.3828664,-0.3630544,3.368598,0.0015060293,0.013576606,6219.752755721314,3977.6096549728663,5577.501505310446,1985.914706670124,11990.46969126506,7903.489399501246,0.05821136106927711,0.06681365887925046,0.0016960445,0.0022357719,546.3887739617267,620.3467956036903,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_13/03-01-04-01-01-02-13.wav,sad,normal,kids_talking,male
3,1,4,1,2,2,13,-741.58527,146.2845,78.17808,80.35082,12.876209,24.77691,15.833037,25.397768,3.14796,15.418626,13.104959,16.131144,-0.8375261,14.055551,0.91246426,10.854689,-5.8719473,12.582532,-2.2271724,9.945126,-1.6233879,8.867737,-0.1319384,9.33673,1.9364051,8.575591,-2.3935082,7.309629,-0.72907925,6.543486,5.0684814,7.7674613,0.2920923,6.708093,-1.2233896,6.757119,2.4806488,4.80377,-1.3587297,7.522718,-2.832643,7.982672,-0.29257134,5.085709,2.094741,4.894157,-0.64949894,4.6142745,-2.5520256,6.0620213,0.2213551,5.075519,-2.2805736,6.341527,-1.1039696,4.6276407,-1.788621,5.1165414,-2.0122595,5.362621,-0.06569672,4.657553,0.36011794,4.5046306,-0.5213106,5.1280346,-1.1123155,4.496651,-0.13533413,3.0339642,0.04221092,3.0681002,-0.27762824,3.3897455,-0.63463366,4.035052,-0.7563355,3.173589,-1.3102889,3.8377023,0.0022919362,0.027377289,6574.506388566626,4105.027426700598,5656.766341987199,2049.155822214487,12473.941851265823,8016.251564477131,0.06613275069224683,0.07123878288199233,0.001914978,0.0029273035,563.6897263592981,663.4528202462077,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_13/03-01-04-01-02-02-13.wav,sad,normal,dogs_sitting,male
3,1,4,2,1,2,13,-709.2354,131.98576,74.45951,75.66643,10.407193,26.623272,16.99352,21.0618,8.209037,17.379694,12.707254,14.449798,0.82146126,12.604659,-0.29641005,11.114353,-5.8415036,12.394239,0.15233637,10.84206,0.07325065,9.949159,-1.44013,8.503958,1.603185,6.3583503,-0.6711739,7.521051,-1.2550472,7.402838,3.736916,7.600829,-0.72758025,7.5162168,-0.0403562,7.542767,3.3105838,5.514262,-0.80171883,6.973371,-2.6463363,7.0619717,0.49999753,5.0776696,1.0460184,4.8951797,-0.68802834,5.1013937,-1.2713445,4.763275,-0.5927266,6.58062,-2.6818962,6.6795406,-0.8097726,4.611933,-0.8421422,5.100403,-1.4762487,5.492245,0.8760305,3.8359728,0.81721133,5.6171956,-0.11087873,5.1203356,-0.12211282,4.314796,-0.108283356,3.9404004,0.039058413,3.612292,0.19684167,4.460456,0.3108206,3.833576,-0.43283415,3.9260206,-1.7391783,4.1228538,0.003196728,0.044115108,6157.829083058037,3824.7763115962584,5609.340638105769,1990.2568127829857,11924.168346774193,7667.721618553364,0.06472246723790323,0.05477979526963727,0.0022928286,0.0033753233,789.1646614521471,780.0267960799653,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_13/03-01-04-02-01-02-13.wav,sad,strong,kids_talking,male
3,1,3,2,2,2,13,-575.30145,174.1178,61.173153,71.74336,-11.60694,28.454128,10.126663,19.52741,-8.310213,22.275711,2.0718944,20.565836,-2.7033901,14.436155,-4.882133,14.228582,-10.221014,15.711969,-3.0330632,9.18405,-6.5006933,12.049183,-4.5874634,11.9501705,-0.07654445,6.982858,-3.710365,8.674952,-6.0357533,10.538271,0.27883032,7.0848007,-3.7638855,8.015223,-5.24437,8.0973015,-1.755744,6.5504975,-2.5171218,6.452176,-6.6880226,9.777068,-1.2847749,5.9358435,0.2970503,4.743135,-3.7935588,7.551364,-4.687174,8.479374,-2.1493638,5.439779,-2.540752,6.186376,-1.8339884,7.493749,-2.4423656,6.5156183,-1.9901043,6.2866974,-0.9183003,7.2494197,0.82505196,6.7236986,0.41269448,6.922809,1.5076993,7.334121,3.9066365,8.665621,4.192598,9.118632,4.5771914,10.384915,5.014558,9.375443,2.963512,8.967699,2.1643221,7.4103856,0.081060246,0.904577,6667.356894388555,3850.1884149278194,5568.3931994886525,2100.267574866975,12872.354233226837,7274.514578406983,0.07001921924920128,0.06816776684937438,0.011913365,0.017221015,556.0649229747321,693.510689655572,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_13/03-01-03-02-02-02-13.wav,happy,strong,dogs_sitting,male
3,1,5,1,2,1,13,-603.27124,156.86546,68.39223,82.39248,-4.1049185,23.991858,10.763319,20.67929,3.5729406,20.225414,9.676021,18.453714,-4.0988755,17.972698,-0.94583064,14.849309,-2.6815264,11.592216,-5.095329,13.352181,-10.768066,15.72915,-1.3166014,9.814816,0.704793,6.7679563,-5.637141,11.336838,-1.6802018,8.521094,4.6419516,8.16176,-2.2778444,8.140893,-2.1951392,6.9741826,1.2057348,5.0805674,-2.7443523,8.579427,-3.9435909,7.525107,-1.5716062,5.2115192,-0.41469914,4.977983,-2.265928,5.9663486,-2.0397708,5.5335355,-1.1465906,5.732231,-2.0937386,5.391521,0.28662473,5.3520856,-1.1345351,4.871421,-2.2836373,5.381412,-1.2904173,4.4051423,-0.44234756,4.803922,-1.3270754,4.6658096,-1.8015953,5.25902,-0.82864726,4.3309126,-0.6548847,4.311294,-1.5433147,4.216232,-0.022713564,3.4333441,-1.510311,4.318402,-1.3011197,5.1219363,0.025254732,0.3574073,6460.198757862912,3937.68653811594,5423.134382210144,2234.127929034471,12346.63923816568,7601.487513324944,0.07233641133505918,0.0848131501985274,0.006807512,0.009707836,506.1452238845275,658.3676048905721,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_13/03-01-05-01-02-01-13.wav,angry,normal,dogs_sitting,male
3,1,4,2,1,1,13,-700.75476,151.40614,84.1646,82.544525,4.55056,24.495176,13.064027,20.465889,6.9362707,15.355228,13.315514,16.762003,-1.3873932,16.751116,0.029490802,11.792188,-5.8086495,13.640914,-1.8513117,12.522096,-2.3814397,11.064356,-1.3781348,9.432598,1.6678313,7.4836106,-2.0972013,8.838542,-1.0760044,7.985529,5.482288,8.029077,-0.67624503,8.701055,-1.973632,9.970047,5.048796,6.1090474,-0.45694536,7.5176206,-3.335202,8.178167,-0.66886836,5.7721977,2.2409706,4.6975064,0.21675071,4.771761,-0.7177716,4.751035,0.7682494,5.8915653,-1.5632994,6.342611,0.12260378,4.4784155,-1.6786383,6.4734073,-0.625856,6.2134643,1.7724155,4.257358,-0.68721396,5.782547,-0.8497083,5.640505,-0.1350366,4.6301856,0.24690327,3.7603216,-0.12996732,4.374639,0.046424255,4.5921235,0.65123844,4.054522,-0.012448271,3.8306587,-1.7927338,4.5318193,0.0061220704,0.06017193,5944.218861810583,3763.8619340224504,5501.395834362535,2224.076452944503,11747.953274760383,7736.35839656515,0.06399292382188498,0.04950862237491593,0.0031960327,0.0047280667,624.2987454259331,710.9354637656417,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_13/03-01-04-02-01-01-13.wav,sad,strong,kids_talking,male
3,1,5,1,1,2,13,-607.1767,164.88318,69.64046,78.05099,-5.5676093,23.325983,10.78841,18.841772,1.2558451,18.722841,7.298412,17.26905,-5.241711,17.494303,0.31707478,13.347914,-3.4492023,10.999622,-3.6468234,12.608826,-6.937588,12.522635,-1.033141,8.287649,0.44517517,6.2603283,-4.0694075,9.904277,-1.2368562,6.7419925,3.9889798,7.456725,-2.596161,8.109904,-2.0268664,6.6816134,3.042523,6.011116,-2.503589,7.649796,-3.8087564,7.867654,-0.8963121,5.0373125,0.36351144,5.255247,-1.4397228,5.0306964,-1.9467638,5.6019044,0.11435718,4.8033442,-2.1572855,5.611208,0.41874525,4.7351356,-1.2266217,5.129336,-2.3187099,5.695346,-0.5339985,4.2481885,-1.2746327,4.9859266,-1.2727966,4.300661,-0.73695576,5.0709143,-0.55277926,4.193796,0.43483853,3.7225192,-1.330785,4.941611,-0.32937452,3.3893874,-1.0995213,4.5237656,-1.0567119,5.1920133,0.027037725,0.35226116,6565.2327703999645,3962.7150994339386,5541.426768218138,2158.649360120197,12595.044239457831,7629.937437736795,0.0641810405685241,0.06094809722352553,0.0068654856,0.010002156,634.7271535584382,746.2104410617756,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_13/03-01-05-01-01-02-13.wav,angry,normal,kids_talking,male
3,1,6,2,1,2,13,-519.4723,166.53778,47.38946,55.77554,-7.656304,24.119307,8.520169,18.69747,-4.010078,18.040699,4.5953865,15.611406,-6.9368114,16.927141,-4.2519693,12.365868,-7.740158,14.171416,0.69180924,7.6603026,-5.232281,11.118205,-3.9782739,8.994761,-2.356901,7.2135415,-1.6292409,6.5750694,-6.3221197,10.483191,0.4480237,6.9102073,-2.7009003,6.3290396,-2.6532047,7.8139524,-1.8167883,7.601597,0.38853908,7.349604,-1.4595938,9.869995,0.59531325,9.573492,2.6598876,7.971412,2.2672276,6.712408,0.8577561,8.19064,2.9063165,9.52234,1.6192498,8.17336,4.668857,9.256508,2.889209,7.4876194,1.6445639,6.9180074,3.5982053,6.292005,4.4857073,8.012923,1.8728354,8.0514145,2.815839,7.201976,2.4181478,5.5523334,2.232419,4.3898015,0.81378204,3.7900033,1.6213855,5.524342,1.6308184,4.1921444,2.1231852,4.247622,0.16933087,2.4288082,6467.591324754806,3214.6175593987937,5959.520244084157,1682.48236631346,13231.041327361563,6154.071900838729,0.06243001832247557,0.053142741072497515,0.01575098,0.025779333,581.1800396672141,699.907732458327,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_13/03-01-06-02-01-02-13.wav,fearful,strong,kids_talking,male
3,1,7,1,1,2,13,-767.14746,170.73793,81.46546,83.74652,6.044533,22.256935,15.021845,21.702185,6.6779313,14.525727,11.25488,13.41066,-2.5584223,16.504866,5.570777,8.643458,-2.9318419,10.776427,-0.74988323,11.843499,-0.7130757,9.453058,2.4793055,7.0540695,3.051754,6.977977,-0.30055407,7.9461827,1.7062846,7.3243675,5.3546515,7.448164,-0.935153,8.135464,-0.11025827,6.415814,3.9832633,5.613101,-2.0827339,7.269033,-1.7594373,6.6365376,0.59262323,5.2629747,0.7157363,5.2059603,-0.45130414,5.12389,0.20945336,4.206012,-2.0827355,6.45698,-2.9139192,6.560316,0.95693254,4.6610823,-0.79375184,4.8024282,-1.1256529,4.8477473,-0.014834692,3.9039652,-0.056932103,3.7960799,-0.537083,4.3944254,-1.3076389,4.6860304,0.6091407,3.1813562,0.18357272,4.167602,-0.8246551,3.6433938,0.50877166,3.2584388,-0.6614909,4.071192,0.34100264,3.2406948,0.0017419787,0.01702125,6986.8568396186865,4081.4437736303057,5758.765360189832,2136.6503304510397,13289.455746644295,7771.9072608758515,0.057274735213926176,0.057411772222085704,0.0016278262,0.0025740096,617.732333366621,674.4181977316908,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_13/03-01-07-01-01-02-13.wav,disgust,normal,kids_talking,male
3,1,6,2,1,1,13,-699.7569,174.5235,65.033104,69.992615,5.286937,25.018446,17.045431,20.404366,1.4565864,18.89423,11.822034,15.297322,-1.4694477,15.870867,1.7561679,12.136255,-3.2553997,11.320266,2.2144582,8.202459,-3.1294124,12.214738,0.34866798,8.551529,1.2783465,6.4801955,-0.4802011,7.067501,-3.1323733,8.305525,3.435225,6.87443,0.68199944,6.0748224,0.09425533,7.284672,0.60164326,5.073997,-0.84674007,7.5913777,-1.1229885,6.6221476,-0.119611524,5.125199,0.8263947,5.506127,0.65237087,4.1678457,-1.738222,6.441968,0.4507545,4.4582562,-1.0003058,5.564249,0.03170448,4.7216916,-1.1615963,4.738982,-1.1017118,4.783501,-0.2538813,4.2457304,0.6873504,4.199113,-0.8157683,4.7966576,-0.46778798,4.0334597,-0.32982528,4.032705,-0.12197942,3.6767082,-0.51090646,4.1767454,0.42176056,4.560377,-0.43934733,3.9901621,0.08950207,4.9370117,0.006123349,0.07140811,6960.777242798152,3850.927182684478,5887.950511223219,1863.6948730406482,13440.961234177215,7198.666597110894,0.05980827234968354,0.05435942425069288,0.0031323044,0.004869792,543.6019301049898,627.193367083561,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_13/03-01-06-02-01-01-13.wav,fearful,strong,kids_talking,male
3,1,6,1,2,2,13,-663.2447,166.92973,70.70001,79.333466,4.6999946,20.435045,15.1073,21.780817,3.3509088,19.141275,12.175921,16.136217,-0.19166514,16.79782,1.5409607,13.45911,-2.3881555,13.423099,0.9480545,11.267194,-4.529077,13.809325,2.6210048,9.410987,4.2626824,6.986282,-0.7063914,9.998594,0.49472436,8.784619,5.8352313,6.96516,-0.18030292,8.656049,-1.5496789,8.138932,1.9217184,6.112262,-1.3663648,7.408647,-2.5946996,9.00696,1.0996392,5.059159,2.184716,6.6053514,0.08045457,5.6245184,-2.3649144,6.8654356,0.041025966,6.1969843,-0.22850613,5.2750473,-0.23315856,5.3418593,-0.71874,5.2820024,-1.0622071,5.388096,-0.53858745,5.030187,1.0737368,4.7802544,-0.24943142,4.763787,0.59335,4.688864,0.11028807,4.413938,0.43181428,4.2289433,0.2024477,3.8984663,-0.39073297,4.320945,-1.1368076,4.9946413,0.1356927,3.9121313,0.011088246,0.12646452,6091.423331892552,3534.592651601139,5759.126224866705,2142.032490534379,12534.745065789473,7211.018343656868,0.06238435444078947,0.06870580641885246,0.004342085,0.006514125,726.6139048483752,835.3510973990412,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_13/03-01-06-01-02-02-13.wav,fearful,normal,dogs_sitting,male
3,1,5,2,1,1,13,-380.1555,144.04848,38.70965,47.226456,-17.30552,28.841625,5.56149,21.233408,-8.182484,21.59223,-2.1282651,18.540348,-6.9008083,15.211149,-4.99253,13.586438,-6.5536337,11.861845,-2.8991103,9.7695675,-6.890148,10.061227,-3.1873763,8.693666,-0.9779762,6.035586,-1.6262212,7.944783,-6.5387597,9.420294,0.48860505,6.1213107,-2.9071455,6.1756973,-5.250378,7.9529185,-3.9688525,6.799146,-3.4778175,7.438617,-6.29366,9.151516,-3.7547972,6.748292,0.3381483,6.534149,1.9477137,10.825196,4.986727,14.76001,8.838882,16.070387,7.5298743,13.601172,6.986192,12.42456,2.5977237,9.102061,1.7619606,9.474762,2.7670045,8.674901,3.4859216,8.553995,1.2809801,6.4624023,3.1063702,6.6163697,1.004457,6.347852,0.7337245,6.4634643,0.4873264,5.6834188,2.3905673,6.2895737,2.3501198,6.838088,1.1750262,4.9664063,1.7275951,37.322723,6266.342245301463,3051.1386184036164,5741.284330309555,1727.820398101252,12697.010869565218,6041.153464384819,0.06252122961956522,0.04679019903581964,0.0495184,0.085581034,586.8315221408499,670.5015768091396,/content/drive/MyDrive/DSI_Abschlussprojekt/Audio_Speech_Actors_01-24/Actor_13/03-01-05-02-01-01-13.wav,angry,strong,kids_talking,male
